ID,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa
80440,55.64955324176999,30.71994525269,216266829014578048,0.0196,0.0153,1.7192,0.0222,9.556,2.316,0.026,-9.271,0.019,1.039,13.974639000000002,0.002767,14.598548999999998,0.002947,13.206655,0.003831,12.852869,0.0377,-15.6,4.3407,-0.16,525.9193,0.0,0.0,0.99998397,0.0,1.6e-05,6145.3423,1.6539,1.3365,1.7091,0.9814,0.7277,4.0252,1.1678,1.2814,2.0050073,1.117,4.718,0.5701407,317.0,G      ,93,0.09544,0.0267199999999999,0
4736,40.07474960894,9.62286659223,21779233697757184,0.0314,0.0261,2.5202,0.0332,11.632,-10.300999999999998,0.0409999999999999,-5.404,0.032,0.974,15.003127,0.002799,15.722362,0.003408,14.184218,0.004036,13.659660999999998,0.159678,-7.03,4.5986,0.3814,394.9229,0.0,0.0,0.9998872,0.0,0.00011274,4554.041,0.56,0.4213,0.5495,0.3286,0.2209,6.6113,0.7295,0.7226,0.20270878,0.7140000000000001,12.818,0.6758420999999999,311.0,K      ,92,0.03599,0.0534399999999999,1
5837,78.85460797101,47.76831534605,213006257346848128,0.0285,0.0183,1.9144,0.0342,4.276,-4.1530000000000005,0.035,-1.019,0.0289999999999999,1.278,11.131249,0.002819,11.267402,0.002871,10.881365,0.003804,10.769258,0.011233,-22.76,4.0912,-0.4541,591.0378,0.0,0.0,0.99987197,0.0,0.000128,8058.674,0.3699,0.3393,0.4069,0.2257,0.1813,1.9345,1.844,1.6007,9.73915,1.714,0.4589999999999999,0.5311637,150.0,A      ,1,0.43005,0.01273,0
45125,36.6362696361,56.60975415015,457621554149025920,0.0078,0.0097,0.445,0.0137,1.47,-0.603,0.01,-1.34,0.012,1.056,12.642891,0.002762,12.842132,0.002829,12.299076,0.003802,,,,3.9252,-0.2155,2826.9182,0.0,0.0,0.9999259,1.3e-07,7.395e-05,15001.925,1.5082,1.4162,1.6907,0.924,0.7666,-1.0943,3.7582,2.8355,367.09473,4.289,,0.7442878,173.0,B      ,1,0.30809,0.01222,0
74864,64.15381550680999,32.9732020785,169697151461531520,0.0231,0.013,3.4053,0.0279,5.506,-3.574,0.035,-4.188,0.026,1.14,14.507349,0.002766,15.275474,0.00321,13.654363,0.003831,13.166067000000002,0.437439,27.44,4.6427,0.389,280.4684,0.0,0.0,0.99990845,0.0,9.155e-05,4597.39,0.8435,0.6313,0.8256,0.4942,0.3315,6.6479,0.6994,0.7249,0.21105897,0.7190000000000001,13.242,0.71343404,290.0,K      ,91,0.04926,0.0274699999999999,1
38396,48.68717929878,31.34850386143,123481516647097856,0.0174,0.0142,0.5168,0.02,4.11,-2.733,0.02,-3.07,0.018,0.917,13.838985,0.002763,14.504923000000002,0.00302,13.049979,0.003849,12.702634,0.047718,-36.49,3.1613,-0.4574,1445.3154,0.0,0.0,0.9999942,0.0,5.8e-06,5019.029,0.9881,0.7678,0.9934,0.5822,0.411,2.2619,4.191,5.209,15.17982,1.671,1.991,0.13207173,585.0,K      ,93,0.0596299999999999,0.02848,0
18015,52.91923201127,52.12202069108,443183660801334400,0.0169,0.0157,0.8365,0.0245,6.122999999999999,4.038,0.022,-4.603,0.022,1.043,14.850773,0.00277,15.588589,0.003252,14.000122,0.00392,13.472316,0.098254,19.53,4.0959,-1.301,1043.7625,0.0,0.0,0.9999985,0.0,1.48e-06,8071.6733,3.0086,2.4794,3.1407,1.7881,1.3529,2.3384,1.6301,1.783,11.178382,1.757,0.657,0.47468892,182.0,A      ,93,0.4733,0.03295,0
39253,52.22199277559,33.8859593239,124955132810949632,0.0156,0.0113,1.1607,0.0159,12.157,-8.727,0.018,-8.464,0.0139999999999999,1.095,12.477205,0.002763,13.051784,0.002857,11.752336,0.0038,11.465512,0.02139,-36.22,3.3961,-0.1281,933.7422,0.0,0.0,0.9999836,0.0,1.637e-05,5341.348000000001,0.9014,0.7177,0.9193,0.5343,0.385,1.9214,4.2183,3.8548,10.631887,1.7,1.876,0.24662423,487.0,K      ,93,0.08002,0.01723,0
58612,41.102487089,34.44085129802,139996696692996096,0.015,0.0154,1.262,0.0181,10.574000000000002,4.864,0.02,9.389,0.021,1.026,12.969339,0.002774,13.242495000000002,0.002927,12.537017,0.003822,12.321005,0.062286,21.95,3.9592,-0.5939,846.0036,0.0,0.0,0.9998808,0.0,0.00011919,6188.2153,0.1228,0.1057,0.1313,0.074,0.0573,3.2342,1.7048,1.5533,3.2451372000000003,1.247,3.551,0.3860790999999999,294.0,F      ,91,0.1644,0.0247,0
2692,52.0423337197,8.769210789310002,12412180607710336,0.0142,0.0131,0.3043,0.0168,6.055,-1.976,0.018,-5.723,0.016,1.107,13.716058,0.0027649999999999,14.377975,0.0032479999999999,12.926435,0.003897,12.571531,0.02354,47.89,2.2657,-1.1023,4767.884,0.0,0.0,0.99999774,0.0,2.27e-06,5017.679,1.027,0.7996,1.0377,0.6041,0.4342,-0.4862,15.0901,8.1144,55.357967,2.584,0.5579999999999999,0.12228724,493.0,K      ,93,0.08069,0.0256399999999999,0
5353,39.37250056842,9.796501206,24776811632817280,0.0155,0.0133,1.3146,0.0171,4.956,-2.322,0.019,-4.378,0.015,0.933,12.973116,0.002769,13.40559,0.003098,12.372715,0.003819,12.139071,0.023645,-1.0,3.6411,-0.3837,805.0989,0.0,0.0,0.9999208,0.0,7.925e-05,5173.2417,0.1615,0.1309,0.1664,0.0962,0.0702,3.3121,2.3934,2.2003,3.1763844,1.14,6.992999999999999,0.2554558999999999,488.0,G      ,999,0.0925,0.02203,0
78227,61.72903422332,29.03483752845,164265460940821376,0.0147,0.0086,1.6462,0.019,5.822,1.943,0.019,-5.488,0.012,0.951,13.339954,0.002758,13.824089,0.002844,12.682282,0.003796,12.380797,0.02961,-8.43,4.2148,-0.2695,588.885,0.0,0.0,0.9999834,0.0,1.662e-05,6375.8594,1.1935,0.9921,1.2528,0.713,0.5399,3.4896,1.4009,1.4083,2.962098,1.242,2.75,0.5337738000000001,248.0,F      ,91,0.21779,0.0144,0
24485,75.19500568099,52.06174914395,260000385046635648,0.0252,0.0184,0.2415,0.0308,3.12,1.924,0.045,-2.456,0.033,0.969,15.282791,0.002786,15.576187,0.004035,14.799674,0.004155,,,,4.402,-0.557,2759.9094,0.0,0.0,0.99999243,0.0,7.59e-06,11476.506,1.8059,1.6463,1.9871,1.098,0.889,1.4201,1.5149,1.5526,37.57661,,,0.90924907,,B      ,91,0.30277,0.04583,0
325,59.09100994795,54.27254145728,444342305538948864,0.0121,0.0092,0.1523,0.0165,0.18,-0.0559999999999999,0.018,0.171,0.016,1.003,12.9471,0.002761,13.618103,0.002903,12.138825,0.003797,,,,3.3585,0.2651,4353.803,0.0,0.0,0.9999993,0.0,7.3e-07,17280.43,3.7164,3.2333,4.0159,2.2332,1.7827,-3.5441,10.0362,,,,,,,O      ,92,0.11929,0.01138,0
15032,74.95353979455999,44.09235164681,205381182866285568,0.0208,0.0151,0.1738,0.0248,0.337,0.162,0.031,-0.295,0.026,0.96,15.010695000000002,0.002771,15.323002,0.003188,14.514304,0.004017,,,,3.8872,-0.9678,5840.05,0.0,0.0,0.9999932,2e-08,6.81e-06,14143.691,2.0213,1.8512,2.2371,1.2305,1.0067,-0.6811,3.3418,3.4168,425.48117,4.235,,0.6152333000000001,228.0,B      ,11,0.3151199999999999,0.0360199999999999,0
68297,74.27744716214,33.97120735921,161744796172690944,0.0262,0.0147,0.1434,0.0297,0.52,0.476,0.039,-0.21,0.024,1.002,14.923975,0.002771,15.915791,0.00365,13.941389,0.003863,13.514253,0.127245,0.18,3.1626,0.0216,2570.5981,0.0,0.0,0.99999875,0.0,1.29e-06,5521.155,2.729,2.0613,2.7101,1.5921,1.1181,0.8393,6.4406,6.4547,34.790718,2.344,0.7390000000000001,0.21807803,464.0,K      ,93,0.08294,0.03297,0
55605,68.36725303252,36.23322028307,174930822510836480,0.0161,0.0108,0.6728,0.0177,1.977,0.5589999999999999,0.023,1.897,0.017,0.96,13.341063,0.00277,14.566252,0.003192,12.256015,0.0038159999999999,11.736067,0.0145069999999999,-47.19,2.7378,-0.1549,1716.7766,0.0,0.0,0.9999985,0.0,1.48e-06,5822.8013,3.7671,2.7868,3.7061,2.18,1.5262,-0.6452,11.6362,8.8267,88.821976,2.869,0.414,0.13421069,477.0,G      ,95,0.0307199999999999,0.02245,0
52428,351.59966792493,63.63047799713,2016877270248056064,0.0093,0.0094,1.4844,0.0116,3.045,2.424,0.012,-1.842,0.012,0.84,11.868879,0.002775,12.079056,0.002964,11.513164,0.003834,11.359529,0.012237,19.6,4.1267,-0.3561,631.0674,0.0,0.0,0.99990875,0.0,9.128e-05,7458.2065,0.4315,0.3846,0.4679999999999999,0.2619,0.2061,2.4199,1.6985,1.7512,9.234193,1.655,0.89,0.57158,190.0,A      ,93,0.3394,0.01237,0
5267,265.7665006261,-34.1461190327,4053803855905759360,0.0417,0.0297,0.0962,0.0453,4.36,-0.8959999999999999,0.049,-4.267,0.026,0.985,15.833305,0.002807,17.669674,0.008019,14.514525,0.005033,13.097947,0.044854,118.99,3.6465,0.0645,2398.8625,0.0,0.0,0.99999964,0.0,3.6e-07,15006.356000000002,7.8289,5.9335,7.8589,4.5067,3.3522,-2.0722,5.8157,5.8214,1549.9915,5.58,,0.5983392,284.0,O      ,95,-0.00762,0.07125,0
27797,146.95315486414,29.22702395525,648235192032802816,0.0204,0.0179,1.5447,0.024,14.674,-11.903,0.0289999999999999,-8.582,0.023,0.947,11.347005,0.006294,11.508226,0.01793,11.053113,0.017738,10.934195,0.037985,48.19,4.0358,-0.094,625.4528,0.0,0.0,0.99972314,2e-08,0.00027687,7195.001,0.1119999999999999,0.1005,0.1219,0.0681,0.0538,2.2229,1.971,1.9416,9.105296,1.62,1.273,0.48876643,224.0,A      ,92,0.33185,0.10643,0
71046,30.27784013294,64.68792694176,518080571822327936,0.0258,0.0277,0.1136,0.039,1.655,-1.541,0.03,0.604,0.032,0.995,16.406029999999998,0.002788,16.73461,0.005352,15.883857999999998,0.005055,,,,4.1533,-1.4526,4732.4214,0.0,0.0,0.9999926,0.0,7.42e-06,10163.646,1.8373,1.6552,2.007,1.113,0.894,1.3634,1.7733,1.7924,31.453705,2.323,,0.5908434,130.0,B      ,93,0.43911,0.06047,0
5313,77.26608605100999,39.59914207856,188557658528190848,0.0305,0.0174,0.3174,0.036,2.049,0.802,0.044,-1.886,0.0289999999999999,1.033,15.656718,0.002777,15.965635,0.005834,15.050349,0.0072239999999999,,,,3.7881,-0.579,6019.535,0.0,0.0,0.9999896,0.0,1.036e-05,10677.147,2.0034,1.8049,2.1917,1.213,0.9787,-0.0845,3.2431,3.2478,127.156975,3.034,0.2689999999999999,0.4698420999999999,250.0,B      ,12,0.43075,0.07656,0
20275,62.62330735297,50.09409130745,247401871583908992,0.017,0.0104,0.355,0.0212,2.402,0.777,0.024,-2.273,0.018,0.951,14.527082,0.002761,15.219133,0.002993,13.705219,0.003832,,,,3.553,-0.2126,3070.7207,0.0,0.0,0.99999875,0.0,1.29e-06,9888.117,3.365,2.8634,3.577,2.0063,1.5709,-0.7573,4.7907,4.0532,138.79128,3.026,0.321,0.47600237,279.0,B      ,94,0.32038,0.01965,0
5111,39.55674031032,6.97095330143,18559245176323712,0.0139,0.0123,1.2028,0.0156,4.178999999999999,3.1,0.018,2.803,0.016,1.016,13.657881,0.002769,13.979354999999998,0.00294,13.170823,0.003928,12.931894,0.06985,-30.28,4.2072,-0.8627,801.4388,0.0,0.0,0.9999169,0.0,8.308e-05,5630.3696,0.0087,0.0073,0.0092,0.0052,0.004,4.1276,1.3704,1.3708,1.7042942,0.959,12.313,0.51350546,409.0,F      ,91,0.1501,0.02686,0
13281,21.91688960151,46.4309831744,397437964128787712,0.0181,0.0148,1.1628,0.0191,4.553999999999999,-4.452,0.02,0.958,0.018,1.047,12.092279,0.002769,12.265213,0.002933,11.795053,0.0038079999999999,11.673163,0.03118,-8.9,3.979,-0.4886,970.568,0.0,0.0,0.9998939,0.0,0.0001060999999999,7509.7896,0.3154,0.2849,0.3447,0.1918,0.1528,1.8803,2.1518,1.8498,9.861047,1.668,1.006,0.47940317,205.0,A      ,94,0.35201,0.01587,0
87305,67.91989296359,40.68201786883,179851347500537984,0.0248,0.0178,0.2014,0.0289999999999999,2.105,1.097,0.03,-1.797,0.025,1.061,14.873207999999998,0.002773,15.802834,0.003953,13.922322,0.0039109999999999,13.439882999999998,0.194742,-4.47,3.031,0.0781,2945.6802,0.0,0.0,0.99999964,0.0,3.6e-07,5070.782999999999,2.1328,1.5974,2.0981,1.2447,0.8535,0.9446,7.4433,7.4473,32.941284,2.7030000000000003,0.502,0.18674685,535.0,K      ,93,0.03299,0.03312,0
20056,50.00124498694,17.20032010649,55428584475227264,0.0154,0.0109,1.6474,0.0164,14.421,12.956,0.018,-6.334,0.0139999999999999,1.142,13.459813,0.0027649999999999,13.810602,0.003132,12.939061,0.003879,12.807658,0.040035,28.83,4.2783,-0.3806,582.6635,0.0,0.0,0.9999293,0.0,7.068e-05,5886.9946,0.2954,0.2483,0.3114,0.1772,0.1342,4.3798,1.0971,1.1147,1.3412681999999998,1.023,6.082999999999999,0.4826465,316.0,F      ,91,0.18587,0.02522,0
10796,75.81498810719,40.3060707255,200742824345762560,0.033,0.0216,0.177,0.0374,0.483,0.335,0.048,-0.348,0.037,1.007,15.782479,0.0028239999999999,16.088213,0.004555,15.300063,0.00427,,,,3.9987,-1.4362,4980.982,0.0,0.0,0.9999879,1e-08,1.211e-05,10762.846,1.7701,1.6077,1.9436,1.0742,0.8694,0.6817,2.2933,2.3401,66.67761999999999,2.707,0.228,0.5346559000000001,191.0,B      ,11,0.44943,0.05706,0
22742,52.89108033878,21.83207703357,61519707095556096,0.0361,0.0267,3.8325,0.0393,28.634,26.385,0.045,-11.123,0.032,2.233,9.815681,0.002762,10.065811,0.002843,9.397654,0.003804,9.244878,0.006046,7.79,3.9302,-0.1775,260.3663,0.0,0.0,0.9982583,0.0,0.00174173,6390.2017,0.1416,0.1226,0.1516,0.0855,0.0661,2.6048,2.0905,2.0718,6.450059,1.46,2.384,0.41183928,282.0,F      ,91,0.18024,0.0169099999999999,0
58385,72.68952351674,27.864088018640004,154888172942798976,0.0289,0.0158,0.4029,0.0314,2.474,0.6509999999999999,0.039,-2.386,0.0289999999999999,1.018,14.260909,0.002771,15.340488,0.003686,13.240924,0.003852,12.724926,0.061658,-34.34,3.0625,0.1689999999999999,1628.4524,0.0,0.0,0.99999666,0.0,3.31e-06,4924.694,2.5625,1.8778,2.4887,1.4862,1.0025,1.342,6.6802,9.1972,44.778877,2.503,0.62,0.18086533,532.0,K      ,93,-0.02019,0.0264399999999999,1
73085,143.71723545419,-3.26689170285,3825679829002039552,0.0214,0.019,4.9831,0.0265,27.216,-26.706,0.026,-5.245,0.02,1.124,14.717916,0.002791,15.745387,0.003567,13.713117,0.0040149999999999,13.224155,0.04948,25.36,4.4573,-2.4518,197.6337,0.0,0.0,0.99296397,0.0,0.00703605,4629.0776,2.0153,1.4758,1.9783,1.1641,0.8142,6.7277,0.6583,0.6419,0.10562687,0.64,12.112,0.64114416,328.0,M      ,93,-0.05019,0.0306199999999999,1
39579,33.61540648822,25.28610685835,105917471227904640,0.0289999999999999,0.0244,1.4897,0.035,9.663,-9.057,0.035,-3.3710000000000004,0.0279999999999999,2.145,13.391002,0.002853,13.694304,0.002946,12.861376,0.003834,12.635693,0.034004,-39.95,3.9861,-0.542,805.5012,0.0,0.0,0.99992985,0.0,7.015e-05,5799.888000000001,0.1506,0.1269,0.1591,0.0904,0.0687,3.7088,1.5518,1.2385,1.6032124,1.009,8.645,0.36292586,360.0,F      ,91,0.11582,0.0410899999999999,0
82022,64.91241244446,33.77118413913,175755391809195264,0.0221,0.0158,0.1652,0.0273,0.754,0.753,0.034,0.0409999999999999,0.031,1.101,14.233188,0.002771,15.093699,0.00412,13.321551,0.0038729999999999,13.019324,0.0400709999999999,-26.75,2.6649,0.0146,2968.9644,0.0,0.0,0.99999964,0.0,3.6e-07,4738.8477,1.5327,1.1443,1.5004,0.8953,0.6053,0.7512,9.7629,14.9797,106.15808,3.002,0.376,0.10856757,519.0,K      ,93,0.04578,0.02882,1
29218,300.72889508101,24.57495543456,1834277663382504960,0.0184,0.0208,0.1859,0.0285,6.281000000000001,-1.5530000000000002,0.023,-6.087000000000001,0.026,1.074,14.168835,0.002844,16.623796,0.005178,12.77369,0.00416,12.125814,0.0406959999999999,-51.27,1.0061,0.3786,4200.182,0.0,0.0,0.9999998,0.0,1.8e-07,3654.9163,4.1345,2.5085,3.7763,2.2008,1.5759999999999998,-1.4664,69.7186,70.9547,828.3053,1.665,2.102,0.0178526,1218.0,M      ,91,0.02123,0.04153,1
5449,38.54267769441,8.5857935112,20108422700137216,0.0161,0.0191,2.1815,0.0207,9.678,6.943,0.021,6.742000000000001,0.022,0.994,11.609812,0.002775,11.876242,0.0029519999999999,11.180449,0.003803,11.009936,0.01746,-5.02,4.1045,-0.5321,439.3147,0.0,0.0,0.99994314,0.0,5.688e-05,6743.3403,0.4025,0.3511,0.433,0.2431,0.1899,3.0537,1.5503,1.5967,4.7446150000000005,1.394,1.743,0.4615340999999999,219.0,F      ,91,0.2853199999999999,0.01622,0
72810,324.81602125503,65.82943787536999,2220980640199832576,0.0098,0.0107,1.4332,0.0111,11.812,-5.629,0.0139999999999999,-10.384,0.013,0.773,11.530238,0.00277,11.751699,0.002968,11.16132,0.003838,11.024886,0.008161,-24.84,3.9933,-0.1924,683.7844,0.0,0.0,0.9999149,0.0,8.509e-05,7667.21,0.6468,0.5794,0.7031,0.3927,0.3105,1.7847,2.1431,2.1337,14.187654,1.797,0.989,0.4943915,227.0,A      ,91,0.37171,0.0123299999999999,0
80207,89.56857857568001,53.1222915586,215869389920670208,0.0136,0.0123,1.5152,0.0181,14.573,0.416,0.016,-14.567,0.0139999999999999,1.0490000000000002,13.822103,0.002762,14.18991,0.002986,13.285821,0.00382,13.063098,0.044788,-3.42,4.3324,-0.4429,621.1431,0.0,0.0,0.9999602,0.0,3.977e-05,5893.4004,0.3713,0.3113,0.391,0.2225,0.1685,4.544,1.0177,1.0604,1.2186053999999995,1.037,4.298,0.5095281,269.0,G      ,94,0.19402,0.02175,0
13857,164.83756558573,54.19683036666,837667679561742080,0.0136,0.0147,6.9928,0.0225,79.632,-78.848,0.019,11.145,0.018,1.065,14.666019,0.002771,15.722243,0.003414,13.642605,0.0038799999999999,13.204471,0.048781,69.33,4.7234,-0.1119999999999999,144.7726,0.0,0.0,0.9982583,0.0,0.00174173,3817.8098,0.5718,0.3973,0.5502,0.3239,0.2263,8.453,0.5223,0.5127,0.05030043,0.552,1.229,0.65334034,104.0,M      ,91,-0.03185,0.02948,1
19562,60.88689310447,23.96049907173,65914764310612224,0.0252,0.0148,0.0006,0.0259,3.472,1.911,0.032,-2.899,0.018,1.041,14.841421,0.002771,15.547189,0.0033049999999999,14.023226,0.003906,13.651963,0.102992,-59.03,3.0708,-0.0042,4219.415,0.0,0.0,0.9999905,0.0,9.47e-06,5592.7095,1.6159,1.2698,1.6375,0.954,0.6835,0.4842,7.4111,7.3512,47.161064,2.49,0.622,0.2052409999999999,482.0,K      ,93,0.0237,0.02811,0
97151,78.65319638498,34.89861921715,182336514362775936,0.0217,0.0136,1.1412,0.024,7.11,6.375,0.031,-3.149,0.021,0.992,14.442241,0.002766,15.036729,0.003193,13.695621,0.003858,13.238620999999998,0.090751,-3.19,4.166,-0.9128,761.7928,0.0,0.0,0.9999844,0.0,1.563e-05,5499.012,1.15,0.9204,1.1839,0.6805,0.5034,4.1072,1.4567,1.6499,2.0611167,0.969,12.664,0.48553422,469.0,F      ,93,0.1998599999999999,0.0286699999999999,0
71766,183.89586934292,-0.78389079058,3698090438131498112,0.0473,0.0341,7.1204,0.0547,102.699,-102.698,0.071,-0.446,0.049,2.801,14.137381,0.002773,15.207194,0.003037,13.110561,0.003825,12.608019,0.023509,2.4,4.5898,-0.0006,140.6772,0.0,0.0,0.99296397,0.0,0.00703605,3849.3484,0.655,0.4549,0.6299,0.3711,0.2587,7.9353,0.6554,0.6554,0.0850013,0.61,12.969,0.59890586,359.0,M      ,93,-0.0265,0.03001,1
85377,68.84755075203,38.45000799059,178591650772023168,0.023,0.0175,0.3013,0.0294,7.178,5.172999999999999,0.032,-4.976,0.025,1.072,14.821353,0.002768,15.850802,0.003328,13.822976999999998,0.003861,13.19222,0.105754,-3.69,1.8987,-1.0817,5676.0156,0.0,0.0,1.0,0.0,0.0,4670.0913,2.188,1.6051,2.1392,1.2654,0.8738,-0.4909,18.7272,9.0401,37.818405,2.803,0.455,0.14982034,534.0,K      ,95,-0.01252,0.03066,1
9169,59.92633399702,15.42897168524,40125650361092992,0.0214,0.0146,0.6982,0.0236,4.732,2.546,0.027,-3.989,0.019,0.944,14.720531,0.002764,15.390047,0.003127,13.924995,0.003864,13.480937,0.121248,15.45,3.6622,-0.4018,1190.4979,0.0,0.0,0.9999925,0.0,7.55e-06,5145.6255,1.1364,0.8849,1.1449,0.6698,0.4751,3.4512,2.2803,2.6064,4.1589837,1.261,4.793,0.2783447,517.0,K      ,93,-0.00181,0.03206,0
19368,247.69366816654,40.41921927956,1332745810992759168,0.0141,0.0167,6.641,0.0172,16.705,14.606,0.018,8.107999999999999,0.023,1.0490000000000002,14.697623000000002,0.002779,15.749202,0.003669,13.677056,0.0038299999999999,13.166845,0.070435,-10.97,4.7031,-0.1328,150.8847,0.0,0.0,0.99885,0.0,0.00114999,3816.0078,0.5426,0.3773,0.5224,0.3075,0.2149,8.4137,0.5325,0.5284,0.05369218,0.5489999999999999,13.197,0.6478328000000001,156.0,M      ,92,-0.00207,0.03173,1
14787,61.68752530355,22.67877631069,53564534310208128,0.0414,0.025,0.2557,0.0509,1.859,0.79,0.046,-1.683,0.036,1.074,15.018181,0.0027719999999999,15.732994,0.003327,14.194523,0.004019,13.869118,0.1900359999999999,13.83,3.4953,-0.1049,1552.3384,0.0,0.0,0.99999666,0.0,3.31e-06,4935.55,1.1576,0.8906,1.1567,0.6805,0.4762,3.1772,2.8554,2.8994,4.4959517,1.131,7.409,0.20411937,606.0,K      ,92,-0.01545,0.04211,1
692,70.15747807225,28.66368818973,157958176909590528,0.0168,0.0106,1.8011,0.0184,2.673,0.345,0.021,-2.651,0.016,1.027,10.77401,0.002764,11.16079,0.002845,10.199072,0.003792,9.954505,0.012661,11.56,3.885,-0.8646,538.3862,0.0,0.0,0.9999962,0.0,3.82e-06,10718.657,2.1413,1.9177,2.3355,1.2947,1.0408,0.1905,2.8653,2.9572,103.87058,2.915,0.275,0.5199327,237.0,B      ,95,0.38722,0.01179,0
58855,73.12072641821,28.95629959907,155242215686133760,0.0251,0.0125,0.4235,0.0279,1.5219999999999998,1.394,0.031,0.61,0.021,1.1,14.69727,0.002769,15.513475,0.0033179999999999,13.809228,0.0038469999999999,13.435157,0.126436,-14.01,3.1935,-0.1907,2484.5457,0.0,0.0,0.9999911,0.0,8.900000000000001e-06,5282.42,1.8479,1.4192,1.8505,1.0839,0.7665,1.3067,5.7297,4.971,17.476035999999997,1.822,1.5219999999999998,0.21001756,529.0,K      ,93,0.0562,0.03277,0
78479,170.0435723057,48.42383601256,789511681612753280,0.053,0.0593,0.3554,0.0953,14.913,5.426,0.057,-13.890999999999998,0.067,1.106,17.491392,0.002959,17.666988,0.007575,16.561647,0.007011,,,,3.3736,-1.3846,20070.422,1.297e-05,0.30860773,0.69137496,0.0,4.34e-06,9763.438,2.0324,1.8145,2.2125,1.227,0.9854,-0.8288,5.6004,,,,,,,B      ,92,0.56298,0.21045,0
85828,271.57465452301,-33.13180607933,4042664634899169280,0.0518,0.0428,0.0264,0.0589,6.482,-4.65,0.062,-4.516,0.044,2.742,14.463442,0.0028399999999999,15.868501,0.0047659999999999,13.287753,0.004184,12.686341,0.086149,170.02,1.3259999999999998,-0.0948,5120.0146,0.0,0.0,0.9999556,0.0,4.441e-05,3843.611,1.9061,1.2716,1.7808,1.0635,0.7172,-0.3,34.499,30.6575,183.93172,3.11,0.344,0.01532006,679.0,M      ,93,-0.08302,0.0473,1
22786,252.82417361445,-38.02001417918,5971287881986209152,0.044,0.0269,0.2121,0.0498,6.393,-5.6610000000000005,0.061,-2.971,0.046,1.109,16.138185999999997,0.002901,17.229082000000002,0.00537,15.011285999999998,0.00409,,,,3.9579,-0.479,3357.9421,0.0,0.0,0.9999998,0.0,1.8e-07,15162.169,5.4232,4.4087,5.648,3.1971,2.451,-0.9983,3.5695,3.1417,464.94833,4.46,,0.73862004,200.0,O      ,93,-0.09679,0.06748,0
46601,35.69571787836,56.96829779277,458401417131679744,0.0104,0.0112,0.3983,0.0161,1.369,-0.552,0.0139999999999999,-1.253,0.0139999999999999,1.063,10.363162,0.002889,10.629294,0.00372,9.907703,0.004487,,,,3.8836,0.0029,3795.018,7e-08,0.0,0.9999551,3e-07,4.451e-05,35000.867,2.3092,2.1873,2.6222,1.4197,1.2025,-4.7879,9.4333,,,,,,,B      ,13,-1.7263099999999998,0.02035,0
95374,80.34775708245,33.95896047675,181250991444106240,0.0151,0.0106,1.587,0.0171,10.031,7.359,0.018,-6.816,0.0139999999999999,1.028,13.532991,0.002774,13.946323,0.003029,12.939865,0.003884,12.682932,0.039822,18.3,4.1675,-0.482,609.6237,0.0,0.0,0.99996513,0.0,3.4899999999999995e-05,5928.846,0.6326,0.5266,0.6642,0.3783,0.2859,4.0760000000000005,1.2478,1.2578,1.7713283,1.068,6.317,0.42787465,342.0,F      ,91,0.16319,0.02617,0
22964,48.73689222189999,21.22589805524,62000777792000512,0.018,0.0158,1.3526,0.0192,7.82,1.837,0.022,-7.601,0.02,1.018,13.794381,0.002766,14.189517000000002,0.002982,13.224189,0.003848,12.985663,0.079372,-0.94,4.1892,-0.6286,705.5738,0.0,0.0,0.99997914,0.0,2.084e-05,6098.409000000001,0.6418,0.5387,0.6776,0.3843,0.2934,4.0123,1.2202,1.2422,1.9227531,1.119,4.129,0.43820265,300.0,F      ,95,0.2048199999999999,0.02538,0
59605,82.59596085511,36.54638959311,183479632794749056,0.161,0.122,1.3196,0.1804,10.482,3.2310000000000003,0.207,-9.972,0.158,7.98,14.540813,0.003511,15.003948,0.00329,13.838484,0.003957,13.61578,0.1463809999999999,22.31,4.6451,-0.5567,453.4625,0.0,0.0,0.9999791,0.0,2.091e-05,5597.4917,0.76,0.6184,0.7873,0.4522,0.3351,5.6009,0.6994,1.1136,1.0699714,0.915,11.872,0.7073534,364.0,G      ,95,0.10502,0.04269,0
12688,53.70775823316,14.44012339812,41467191985522816,0.0125,0.0109,1.1011,0.0142,8.149,6.419,0.016,-5.02,0.0139999999999999,0.919,13.386385,0.00276,13.842301,0.002837,12.751832,0.003825,12.463757,0.02825,10.76,3.9437,-0.8548,916.4849,0.0,0.0,0.99999046,0.0,9.53e-06,6452.0806,1.1296,0.9465,1.1931,0.6751,0.518,2.6294,2.0742,1.9879,6.1686435,1.4480000000000002,2.33,0.4241476999999999,275.0,F      ,91,0.1315599999999999,0.01939,0
