Unnamed: 0,RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,RV,logg,[Fe/H],Dist,PQSO,PGal,Pstar,PWD,Pbin,Teff,A0,AG,ABP,ARP,E(BP-RP),GMAG,Rad,Rad-Flame,Lum-Flame,Mass-Flame,Age-Flame,z-Flame,Evol,SpType-ELS,Flags-HS,EWHa,e_EWHa,f_EWHa
86501,297.76723062926004,22.60997784575,1827977186901985024,0.0583,0.0774,5.171,0.107,28.236,23.404,0.068,-15.797,0.099,1.15,4.887583,0.002892,4.81008,0.002939,5.031474,0.00412,,,,3.7447,-0.913,198.9444,0.0,0.0,0.99999946,5.3e-07,0.0,15716.758,0.0008,0.0008,0.0009,0.0005,0.0004,-1.6219,4.7046,4.646,1033.9835,5.152,,0.5175635999999999,264.0,B      ,91,0.09168,0.01763,0
9266,76.66908986186999,51.59695829274,265722999474087424,0.1044,0.0787,37.0551,0.1371,174.178,-28.557,0.183,-171.822,0.127,1.561,4.898983,0.003007,5.060484,0.003987,4.566867,0.0070409999999999,4.474924,0.005495,-0.47,4.0825,-0.7099,26.9669,0.0,0.0,1e-06,6.15e-06,0.99999285,6923.977,0.0001,0.0001,0.0001,0.0,0.0,2.7364,1.7122,1.7121,6.0700617,1.477,1.494,0.48077673,216.0,A      ,94,0.16376,0.02856,0
79581,156.03259900577,65.56632923066,1053778957742409984,0.0624,0.0774,9.6318,0.0953,22.842,-8.965,0.0819999999999999,-21.009,0.105,1.289,4.9112540000000005,0.002876,4.898377,0.002889,4.933269,0.004062,4.93206,0.004987,-0.26,3.676,-0.58,113.666,0.0,0.0,0.99994737,8e-08,5.256e-05,10276.215,0.0221,0.0214,0.025,0.0136,0.0114,-0.3991,3.9044,3.621,131.70606999999998,3.018,0.301,0.43845206,266.0,B      ,91,0.24636,0.0226,0
75595,351.73353624987,1.25517855366,2645537646306946688,0.0732,0.0648,20.3154,0.0982,129.52,87.005,0.088,-95.945,0.075,0.85,4.915504,0.0029289999999999,4.929165,0.003085,4.88062,0.0052759999999999,4.883201000000001,0.008052,-1.79,4.2124,0.2853,50.1127,0.0,0.0,0.99919343,1e-07,0.00080645,9089.04,0.0002,0.0001,0.0002,0.0001,0.0001,1.4147,1.9119,1.9108,22.449623000000003,2.0780000000000003,0.389,0.7373042,174.0,A      ,91,0.3088599999999999,0.02943,0
18077,55.59437438044001,33.96500483922,218170461600456576,0.0891,0.0637,2.7034,0.1327,5.659,3.048,0.138,-4.767,0.089,0.998,4.917594,0.002851,4.906857,0.00291,4.911621,0.004929,,,,3.3903,-0.216,423.0936,0.0,0.0,1.57e-06,0.01161903,0.98837936,19605.092,0.595,0.5898,0.6889,0.3693,0.3196,-3.7338,10.3637,,,,,,,B      ,91,0.11047,0.02421,0
36179,303.5694998678,15.19786217788,1808282768947879808,0.0936,0.0775,20.9054,0.1363,79.762,55.446000000000005,0.151,57.339,0.128,1.047,4.923669,0.002875,4.958749,0.003045,4.864887,0.004635,4.843852,0.006116,-33.21,4.077,-0.8127,48.5158,0.0,0.0,0.9995565,2e-08,0.00044353,8782.045,0.0,0.0,0.0001,0.0,0.0,1.4839,1.9904,1.9791,20.989305,2.024,0.504,0.55731124,190.0,A      ,91,0.3272199999999999,0.02545,0
7241,50.36028874912,43.32964658483,241279069280395904,0.1125,0.1444,20.9522,0.1086,61.015,-61.008,0.145,-0.964,0.23,0.983,4.930196,0.002944,4.9631110000000005,0.002976,4.884339,0.004156,4.858557,0.005026,-12.59,4.0319,-1.1952,48.108,0.0,0.0,0.99951816,1e-08,0.00048184,8883.68,0.0001,0.0001,0.0001,0.0,0.0,1.5088,1.9455,1.9456,21.246777,2.0380000000000003,0.461,0.4918877,184.0,A      ,91,0.35144,0.03751,0
84062,116.48690700886002,-14.563778570639998,3029560533494670592,0.12,0.1323,14.7603,0.1796,12.334,-10.782,0.151,5.9910000000000005,0.158,1.77,4.935122,0.002875,5.118985,0.002892,4.639982,0.004724,4.536698,0.004596,-4.82,3.4693,-0.099,70.9924,0.0,0.0,0.99306923,3e-08,0.00693071,6915.935,0.0409999999999999,0.0365,0.0444,0.0249,0.0195,0.6788,4.3235,4.1773,35.976124,2.1590000000000003,0.885,0.29992652,324.0,A      ,93,0.08571,0.02862,0
80178,240.36049337661,29.85102976643,1320255698202371072,0.0525,0.0598,8.7701,0.0857,38.462,-37.817,0.069,-7.016,0.0819999999999999,1.149,4.954191000000001,0.002833,4.9336660000000006,0.002897,4.988903,0.0042759999999999,4.990137,0.004905,-19.75,3.6823,-0.5947,119.6258,0.0,0.0,0.9999714,1.2e-07,2.849e-05,10514.106000000002,0.016,0.0155,0.0181,0.0099,0.0083,-0.4601,3.9265,3.7996,159.10843,3.155,0.273,0.44654903,269.0,B      ,91,0.24659,0.0269699999999999,0
41510,52.01294917356,49.0627542813,441416161501150848,0.0839,0.0783,5.6775,0.1248,34.287,22.754,0.128,-25.649,0.123,1.148,4.954242,0.00294,4.908151999999999,0.003045,5.024127,0.004053,,,,3.6994,0.3537,184.7916,0.0,0.0,0.99999976,2.3e-07,0.0,13039.59,0.1055,0.1042,0.1213,0.0654,0.0559,-1.4949,4.9725,4.8326,607.9806,4.391,,0.59265274,278.0,B      ,91,0.14667,0.02607,0
63997,285.3600707927,46.93440365999,2131342100048643584,0.0619,0.0635,25.7832,0.0688,83.833,22.004,0.088,-80.89399999999999,0.087,0.956,4.96545,0.002898,5.060822,0.003047,4.797189,0.004271,4.740147,0.005654,-4.36,4.0459,-0.5919,38.7799,0.0,0.0,1e-06,1.51e-06,0.99999744,7802.5654,0.0002,0.0002,0.0002,0.0001,0.0001,2.0237,1.8806,1.8913,11.951447,1.75,0.861,0.48970625,201.0,A      ,91,0.30484,0.0302899999999999,0
61778,295.20963297185,45.52547336627,2079990268472754048,0.0663,0.0609,19.7519,0.0739,146.486,84.37200000000001,0.079,119.748,0.076,1.304,4.973558000000001,0.002934,5.172752,0.002893,4.621155,0.004511,4.52474,0.004834,-19.64,3.6679,0.1483,50.8985,0.0,0.0,0.99933106,0.0,0.00066897,6608.0796,0.0001,0.0001,0.0001,0.0,0.0,1.4283,3.3183,3.2803,18.485773,1.86,1.325,0.35676816,293.0,A      ,93,0.1484,0.02581,0
95077,359.75231305089,55.75490952438,1993966437221117568,0.0937,0.0905,2.7419,0.1491,9.956,8.885,0.119,-4.492,0.106,1.376,4.983272,0.003143,4.9143300000000005,0.003046,5.026741,0.004035,,,,3.5953,0.6622,346.584,0.0,0.0,0.99999785,2.14e-06,0.0,18756.564,0.384,0.3841,0.4467,0.2389,0.2077,-3.1093,7.513,,,,,,,B      ,91,0.00877,0.03457,0
80695,234.84438427599,36.635777880940005,1374695306328813568,0.0661,0.077,6.4259,0.096,17.213,-15.51,0.091,-7.465,0.1119999999999999,1.106,4.9854970000000005,0.002894,4.936498,0.002946,5.0770290000000005,0.004218,,,,3.7614,0.2344,157.8719,0.0,0.0,0.9999997,3e-07,0.0,12157.055,0.0164,0.0161,0.0188,0.0102,0.0086,-1.0296,4.3082,4.3417,370.9552,3.891,,0.5928088,273.0,B      ,91,0.18872,0.0282399999999999,0
91471,319.61330451716,43.9459064882,1971467916750747264,0.085,0.0911,1.4498,0.1152,9.669,4.632,0.104,-8.487,0.113,1.615,4.992317,0.002887,4.959116000000001,0.003303,4.989623,0.004459,4.965383,0.008084,117.87,3.3568,0.0199,533.1408,0.0,0.0,4.993e-05,0.9999496,5e-07,21118.25,0.6083,0.6048,0.7057,0.3779,0.3278,-4.2877,11.9802,,,,,,,B      ,11,-0.0141599999999999,0.02402,0
59615,312.52131048717,44.0598901552,2067050940754838656,0.0608,0.0593,24.2284,0.0747,180.604,123.197,0.096,132.062,0.068,0.894,5.007864,0.002853,5.112191,0.003038,4.840132,0.0042439999999999,4.778862999999999,0.006007,-22.99,4.0169,-0.575,41.2032,0.0,0.0,1e-06,3.04e-06,0.99999595,7779.687,0.0001,0.0001,0.0001,0.0,0.0,1.9421,1.9602,1.9869,13.03129,1.7719999999999998,0.907,0.4807210999999999,212.0,A      ,91,0.2864,0.03065,0
41773,49.78198800505,50.09486073045999,442501619995081088,0.0666,0.0847,5.7653,0.0892,33.398,22.756,0.09,-24.446,0.1159999999999999,0.936,5.009382,0.002844,4.980562,0.002949,5.039084,0.004484,,,,3.6989,0.3145,189.1794,0.0,0.0,0.999969,1.2e-07,3.086e-05,13467.744,0.2219,0.2186,0.2548,0.1375,0.1173,-1.6017,5.0773,4.7586,671.0969,4.523,,0.6062451,275.0,B      ,11,0.06146,0.02366,0
28572,165.2096529279,39.211956164,775456761905169920,0.0731,0.0976,9.3797,0.1334,77.834,-72.985,0.1169999999999999,-27.041,0.134,1.334,5.012182,0.003171,5.132551,0.002925,4.773346,0.005148,4.7001610000000005,0.005448,3.02,3.1183,-0.8553,123.6251,0.0,0.0,0.9988678,1e-08,0.00113222,7367.725,0.0028,0.0025,0.003,0.0017,0.0013,-0.4408,6.6378,5.7127,81.52691999999999,2.734,0.455,0.2572201,373.0,A      ,91,0.20947,0.02991,0
42356,345.65192928728,42.75779611527,1931392955601291392,0.2498,0.2454,7.1904,0.4055,60.327,60.326,0.276,-0.298,0.31,7.206,5.012317,0.003176,5.108831,0.002875,4.93487,0.004137,4.884596,0.005047,2.52,3.5493,-0.0409,112.9289,0.0,0.0,0.9997259,1e-08,0.0002741,9439.871,0.3441,0.3276,0.386,0.2112,0.1748,-0.5081,4.5384,5.7826,239.02989,3.303,0.288,0.38659257,366.0,A      ,91,0.15161,0.01824,0
34070,267.26750104937,50.78197500609,1367510272719203968,0.2324,0.2497,15.3858,0.2657,207.959,-42.37,0.295,203.597,0.281,2.32,5.012529,0.003141,5.021822,0.0029059999999999,4.959889,0.005447,4.95362,0.006912,-61.96,3.7633,-0.5772,78.1913,0.0,0.0,0.9995254,3e-08,0.00047454,8894.626,0.0001,0.0001,0.0001,0.0,0.0,0.535,3.0184,2.5265,35.983723,2.244,0.555,0.40916994,234.0,A      ,91,0.33254,0.03216,0
57596,13.81125954427,24.55700246526,2804805822600404736,0.0706,0.0505,4.3336,0.0865,28.362,24.736,0.1,-13.876,0.062,0.91,5.026294999999999,0.003345,6.485322,0.0066709999999999,3.838711,0.004227,3.346702,0.007803,-12.37,0.1464,-0.64,281.8278,0.0,0.0,0.999561,0.0,0.00043897,3566.5964,0.6584,0.4286,0.6161,0.3642,0.2518,-2.7363,126.2636,86.2685,1114.626,1.924,1.342,0.01259416,1184.0,M      ,91,0.1521799999999999,0.07245,1
64616,275.97720848164,58.80101718426999,2157548616097840000,0.0651,0.0602,17.1615,0.0631,73.132,-37.322,0.085,62.892,0.085,1.081,5.029228,0.0028699999999999,5.060428,0.00303,4.975783,0.004349,4.954237,0.0115769999999999,-28.24,3.9247,-1.0425,58.6353,0.0,0.0,0.9996396,1e-08,0.0003604,8790.071,0.0002,0.0002,0.0002,0.0001,0.0001,1.1731,2.2981,2.2972,28.386808,2.138,0.5710000000000001,0.4516082999999999,220.0,A      ,91,0.31922,0.03741,0
71723,356.97839098332,67.80680198767,2210840501590321792,0.0591,0.0589,10.4629,0.0746,15.296,15.213,0.088,-1.585,0.077,0.818,5.031558,0.002888,5.035815,0.003192,5.01403,0.004214,5.005155,0.0058649999999999,5.62,3.6837,-0.6328,97.1035,0.0,0.0,0.9994952,3e-08,0.00050473,9424.357,0.0327,0.0313,0.0368,0.0201,0.0167,0.131,3.5013,3.4776,85.87697,2.713,0.407,0.39703205,268.0,A      ,91,0.28625,0.03397,0
29027,112.33499918997,28.11804171473,873246776325007232,0.0731,0.0833,18.5038,0.0973,62.747,-33.931,0.078,-52.782,0.071,0.947,5.039443,0.0029289999999999,5.102618,0.002978,4.9230730000000005,0.004599,4.887995,0.015531,32.14,3.8832,-0.6912,55.911,0.0,0.0,0.9991055,2e-08,0.00089448,8201.882,0.0022,0.0021,0.0025,0.0014,0.0011,1.2956,2.406,2.3132,21.834732,1.991,0.759,0.42646745,231.0,A      ,91,0.2746099999999999,0.04632,0
82018,328.26575183722,25.9251314654,1796736625538995072,0.0704,0.0907,5.8094,0.1264,10.014,9.965,0.133,-0.984,0.124,1.308,5.049913,0.002944,4.967956,0.00337,5.196715,0.005391,,,,3.8235,0.7932,209.3252,0.0,0.0,0.99999964,3.5e-07,0.0,14584.06,0.0003,0.0003,0.0003,0.0002,0.0001,-1.5394,4.5292,3.8136,593.0588,4.552,,0.72106284,243.0,B      ,91,0.09806,0.03152,0
31154,9.03480008335,54.16844144322,418030923572427520,0.0387,0.051,6.6398,0.0816,23.033,22.954,0.059,-1.905,0.078,0.932,5.055149,0.002809,5.008042,0.002857,5.123058,0.003968,5.131806,0.005927,6.4,3.7024,-1.0298,141.7549,0.0,0.0,0.9999996,4.2e-07,0.0,12087.365,0.0001,0.0001,0.0002,0.0001,0.0001,-0.726,3.914,4.1984,338.8383,3.813,,0.46438095,270.0,B      ,91,0.18127,0.01685,0
87253,301.72260596153,23.61442618026,1833224949722816768,0.0812,0.0885,6.8168,0.143,15.249,15.246,0.096,0.316,0.108,1.219,5.057024,0.003032,4.951148,0.002978,5.199545,0.003985,,,,3.9992,-0.7817,161.2009,0.0,0.0,4.993e-05,0.9999496,5e-07,16494.17,0.0001,0.0001,0.0002,0.0001,0.0001,-1.0179,3.4193,3.1476,660.0672599999999,5.002,,0.80560434,179.0,B      ,91,0.1197599999999999,0.02684,0
34800,183.04999208719,77.61633033521,1693272581363394304,0.0824,0.0724,29.5794,0.0809,22.76,10.754,0.107,20.059,0.115,1.161,5.061902,0.003042,5.230208,0.004088,4.781325,0.005739,4.693436,0.005156,8.52,4.0249,-0.3584,34.0423,0.0,0.0,0.99862033,0.0,0.00137967,7055.2695,0.0,0.0,0.0,0.0,0.0,2.4175,1.8883,1.8957,8.023096,1.57,1.398,0.46917316,226.0,A      ,92,0.20693,0.033,0
94533,344.26882118736,48.68404419023,1985552905521456768,0.0482,0.0505,3.48,0.0706,10.757,9.298,0.062,-5.409,0.064,0.862,5.06683,0.002887,5.002889,0.003281,5.163224,0.004526,,,,3.5358,0.5102,313.2786,0.0,0.0,0.99999976,2.6e-07,0.0,15229.825,0.1374,0.1369999999999999,0.1592,0.0854,0.0737,-2.5513,6.988,6.5561,2084.3726,5.946000000000001,,0.57590616,293.0,B      ,11,-0.18109,0.02302,0
79682,103.42609455062,68.88834524989001,1103352844667317632,0.0556,0.0908,3.5172,0.1393,9.115,4.87,0.08,7.705,0.13,1.4980000000000002,5.086468,0.002915,5.0207690000000005,0.0028899999999999,5.146923999999999,0.003942,,,,3.2299,-1.0916,306.7029,0.0,0.0,0.99999976,2.3e-07,0.0,12282.688999999998,0.0001,0.0001,0.0001,0.0,0.0,-2.2933,8.2671,7.6556,1201.8796,5.013999999999999,,0.3281645,362.0,B      ,91,0.06601,0.01711,0
18456,52.5004020532,55.45175365798001,448233374109147264,0.0545,0.0525,16.7393,0.0771,47.452,-45.895,0.076,-12.056,0.083,0.94,5.087484,0.0028539999999999,5.101030000000001,0.002931,5.049208,0.004459,5.03186,0.00625,-3.75,3.9484,-1.1332,61.1423,0.0,0.0,0.998998,4e-08,0.00100194,9080.343,0.0005,0.0005,0.0006,0.0003,0.0003,1.1272,2.2475,2.1984,29.613674,2.18,0.483,0.46442065,207.0,A      ,91,0.34033,0.02912,0
28694,160.88531071467,46.20357666384,829776725129940480,0.0381,0.0505,27.0493,0.0665,277.863,-269.675,0.0409999999999999,-66.958,0.055,0.856,5.087954,0.002827,5.263423,0.003013,4.793849,0.004542,4.684364,0.005446,4.04,3.9008,-0.6272,37.237,0.0,0.0,0.9931044,4e-08,0.0068956,6917.4233,0.0001,0.0001,0.0001,0.0,0.0,2.2464,2.1361,2.1419,9.464164,1.616,1.516,0.39867195,247.0,A      ,94,0.18098,0.0261899999999999,0
79678,102.73787941728,67.57195536591,1102797861873269504,0.0531,0.0817,4.1676,0.13,4.809,0.7040000000000001,0.066,4.757,0.099,1.317,5.096458999999999,0.002855,5.016178,0.00295,5.232641,0.004061,,,,3.4916,0.017,326.51,0.0,0.0,0.99999946,5.3e-07,0.0,15045.324,0.0092,0.0091,0.0106,0.0057,0.0049,-2.5642,7.2835,5.2901,1293.9031,5.376,,0.5220713,277.0,B      ,91,0.10111,0.02548,0
69,52.60189379568,11.336366312510002,16370186245017600,0.1478,0.1091,8.747,0.1558,21.047,-13.134,0.17,-16.445999999999998,0.134,1.255,5.115597,0.002957,5.099041000000001,0.003235,5.134354,0.004497,5.133297,0.0525559999999999,-3.6,3.6732,-0.4317,120.1578,0.0,0.0,0.9998694,7e-08,0.00013054,9822.604,0.0068,0.0065,0.0076,0.0042,0.0035,-0.2968,3.8932,3.7635,118.943085,2.928,0.3389999999999999,0.43308696,272.0,A      ,91,0.32636,0.04894,0
1934,61.75143818478001,29.00134411388,164262059326729088,0.0748,0.046,35.9319,0.1055,92.018,-91.661,0.1,8.096,0.07,1.07,5.116439,0.002802,5.2990580000000005,0.002849,4.809947,0.004369,4.6994370000000005,0.004543,8.6,4.1054,-0.5464,27.7565,4.9e-07,0.0,1e-06,1.52e-06,0.999997,6855.559,0.0001,0.0001,0.0001,0.0,0.0,2.9117,1.6027,1.6207,5.226476,1.431,1.53,0.47939867,211.0,A      ,94,0.17423,0.0192199999999999,0
81060,199.56021486018005,49.68213630008,1556189972738829184,0.0542,0.0701,11.6984,0.0898,38.773,-35.161,0.059,16.342,0.11,0.917,5.128485,0.0028539999999999,5.100080999999999,0.0029289999999999,5.163655,0.003926,5.1729400000000005,0.0050479999999999,-5.13,3.9022,-0.9722,90.8007,0.0,0.0,0.9999821,1.4e-07,1.7800000000000002e-05,10583.03,0.0027,0.0026,0.0031,0.0017,0.0014,0.3118,2.747,2.6134,76.82538000000001,2.7460000000000004,0.278,0.5119541,218.0,B      ,93,0.26911,0.02573,0
35036,320.72363034375,6.81118757934,1738927465244452736,0.0861,0.0801,10.1648,0.1131,54.904,53.843,0.108,10.742,0.085,1.104,5.129973000000001,0.002877,5.163797,0.002918,5.054153,0.004194,5.022,0.004704,-12.11,3.6544,-0.225,107.449,0.0,0.0,0.99973124,2e-08,0.00026877,9307.079,0.182,0.1739,0.2044,0.1118,0.0926,-0.2125,3.9679,3.6749,91.23748,2.7430000000000003,0.408,0.42197546,273.0,A      ,91,0.31243,0.02419,0
27870,121.26854590933998,13.11793654777,653239928447149056,0.0914,0.0631,15.8101,0.1214,71.921,-34.708,0.1159999999999999,-62.992,0.078,1.065,5.13089,0.002887,5.1336580000000005,0.002968,5.115827,0.0041259999999999,5.102899,0.00492,19.7,3.9594,-1.1557,65.8922,0.0,0.0,0.9990039,5e-08,0.00099602,9417.127,0.0008,0.0007,0.0008,0.0005,0.0004,1.012,2.2642,2.1829,33.769375,2.264,0.405,0.4813425999999999,199.0,A      ,91,0.28576,0.0267199999999999,0
76397,7.530907981519999,29.75130590539,2858826134543154304,0.0773,0.035,16.0963,0.0877,71.127,42.976000000000006,0.114,-56.675,0.055,0.962,5.130911,0.002809,5.27789,0.002888,4.875791,0.0040479999999999,4.781317,0.006029,-9.87,3.5479,-1.3669,61.2547,0.0,0.0,1e-06,6.15e-06,0.99999285,7199.517,0.0001,0.0001,0.0001,0.0,0.0,1.2075,3.2434,3.2853,26.121532,2.026,0.991,0.26599887,281.0,A      ,92,0.1691,0.02016,0
6049,57.38607924826,33.09139852205,217180007783721472,0.2022,0.1638,9.2759,0.261,20.788,-19.334,0.3339999999999999,7.638,0.248,2.502,5.134794,0.003021,5.148683999999999,0.0037799999999999,5.051218,0.0047799999999999,5.012015,0.00592,2.03,3.6205,-0.94,90.5058,0.0,0.0,0.9996587,1e-08,0.0003413,8675.688,0.0201,0.019,0.0224,0.0123,0.0101,0.3047,3.4877,4.1208,88.01774,2.693,0.462,0.33683142,286.0,A      ,91,0.30979,0.02313,0
34407,180.52635602268,43.0459509863,1537396673318780544,0.2775,0.3411,29.9966,0.4722,322.798,-310.809,0.3939999999999999,87.15700000000001,0.395,5.162000000000001,5.151228,0.002872,5.289986,0.003434,4.909087,0.004627,4.823509,0.005278,4.02,4.0609,-0.4383,37.1123,0.0,0.0,1e-06,4.59e-06,0.99999446,7304.271,0.0,0.0,0.0,0.0,0.0,2.3107,1.8616,1.6835,7.2698054,1.561,1.035,0.5011092,191.0,A      ,91,0.1754099999999999,0.0260199999999999,0
25932,25.73378565583,70.62246295889,533842792557160576,0.0474,0.0534,11.1166,0.0661,77.586,76.295,0.057,-14.091,0.074,1.021,5.169517,0.002892,5.1561330000000005,0.00316,5.177887999999999,0.0042899999999999,5.181026999999999,0.020006,1.02,3.8337,-0.8841,92.0345,0.0,0.0,0.9998875,7e-08,0.00011243,9907.603,0.0021,0.002,0.0024,0.0013,0.0011,0.3267,2.9167,2.8773,71.86906,2.648,0.367,0.46479663,241.0,A      ,91,0.30812,0.02737,0
9459,88.74094972933001,59.8882903233,270175746685064704,0.087,0.0875,7.2008,0.1294,17.644000000000002,0.831,0.095,-17.625,0.092,1.23,5.173921,0.003802,5.185008,0.007608,5.135456,0.0100299999999999,5.109306,0.013366,20.05,3.4217,-0.8506,131.2593,0.0,0.0,0.999644,4e-08,0.00035595,8833.308,0.0007,0.0007,0.0008,0.0004,0.0004,-0.3639,4.8481,5.0341,139.00926,2.949,0.375,0.29301113,335.0,A      ,91,0.30899,0.04531,0
34614,236.66707720542004,62.599305925180005,1639947946747724160,0.0783,0.0854,11.3856,0.0809,68.977,39.761,0.098,-56.364,0.1,1.37,5.182029,0.002878,5.204343,0.002938,5.125041,0.004093,5.10197,0.005515,-7.5,3.6783,-0.6704,90.5398,0.0,0.0,0.99980634,2e-08,0.00019367,8702.109,0.001,0.001,0.0011,0.0006,0.0005,0.4016,3.3247,3.2466,54.49762,2.4290000000000003,0.55,0.37101427,267.0,A      ,91,0.32155,0.02334,0
8714,80.45182535608001,41.80440450772,195012444618313856,0.1125,0.0587,5.2029,0.1327,40.59,15.053,0.144,-37.695,0.0969999999999999,1.061,5.182961,0.0028539999999999,5.110652,0.0029809999999999,5.304664,0.004483,,,,3.728,-0.4093,223.0356,0.0,0.0,0.99999946,5.3e-07,0.0,15048.611,0.0162,0.0161,0.0187,0.01,0.0086,-1.6422,4.8649,4.1591,803.1893299999999,4.888,,0.6039235,251.0,B      ,91,0.1534599999999999,0.02386,0
78114,136.93662365798,10.66814608332,592021045155272832,0.1124,0.0766,5.3209,0.1298,21.951,-18.312,0.143,-12.105,0.127,1.3230000000000002,5.189373000000001,0.002928,5.158038,0.002996,5.254994,0.005781,,,,3.5636,-0.6533,206.0399,0.0,0.0,0.99999577,2.3e-07,3.96e-06,12426.202,0.0487,0.0478,0.0558,0.0301,0.0256,-1.3288,5.2284,4.8669,507.76575,4.177,,0.45637286,281.0,B      ,11,0.14843,0.02344,0
27679,134.31257024512,15.32285724815,610526719204475136,0.073,0.0538,20.3294,0.0891,64.065,60.732,0.088,20.396,0.081,1.121,5.1951,0.002881,5.267294000000001,0.0029219999999999,5.066945,0.004457,5.024712999999999,0.012797,-1.54,3.9822,-0.8503,50.3001,0.0,0.0,0.9986701,2e-08,0.00132995,8145.316999999999,0.0001,0.0001,0.0001,0.0001,0.0001,1.6751,2.0499,1.9858,15.638229,1.866,0.732,0.45303062,204.0,A      ,91,0.31681,0.0275699999999999,0
62981,282.47043249132,32.55100797182,2090364641714902144,0.0536,0.0584,13.9238,0.0703,15.897,-10.685,0.066,-11.771,0.068,1.101,5.198685,0.002857,5.251894,0.003026,5.098895,0.004104,5.061554,0.007146,6.59,3.7857,-0.7364,74.2028,0.0,0.0,0.9991056,3e-08,0.00089448,8560.035,0.0858,0.0809,0.0956,0.0526,0.0431,0.7562,2.8711,2.7996,37.98126,2.247,0.626,0.40789035,252.0,A      ,91,0.3167,0.02888,0
90092,340.3693612705,40.22542709403,1932278646577186688,0.0818,0.0852,2.5877,0.1327,4.938,-2.005,0.15,-4.512,0.1169999999999999,1.212,5.210194,0.0033,5.112083999999999,0.005632,5.304064,0.007293,,,,3.6117,0.4891,401.5175,0.0,0.0,0.9999993,7e-07,0.0,18865.14,0.2343,0.2356,0.2732,0.1459,0.1273,-3.0761,7.4006,,,,,,,B      ,91,0.07477,0.0348399999999999,0
12472,62.29202415441,19.60907611819,48794509270782976,0.0676,0.0416,11.2909,0.078,110.433,105.778,0.099,-31.727,0.062,0.976,5.212071,0.002839,5.746859,0.002872,4.523611,0.006097,4.287986,0.005981,24.84,2.446,-0.191,94.4317,0.0,0.0,0.99996924,0.0,3.077e-05,4688.2524,0.052,0.0406,0.0521,0.0308,0.0213,0.3146,12.2518,11.4835,57.324547,3.002,0.377,0.0795618999999999,526.0,K      ,93,-0.0595799999999999,0.02691,1
42617,36.86558602343,31.80115559038,132751808418537472,0.0956,0.1167,11.624,0.1293,36.978,-24.331,0.12,-27.845,0.1369999999999999,1.89,5.22053,0.002877,5.79136,0.002945,4.502192,0.00564,4.267,0.010143,-41.78,2.5385,-0.1588,79.6686,0.0,0.0,0.999935,0.0,6.502e-05,4721.5664,0.1094,0.0849,0.1091,0.0647,0.0444,0.5476,10.7977,11.2297,62.39057,3.002,0.377,0.10440932,518.0,K      ,93,-0.10286,0.05037,1
10090,72.00156599761,56.75655195981,277676649371573504,0.0797,0.0594,18.4464,0.1109,150.237,52.892,0.123,-140.618,0.094,1.457,5.225679,0.002934,5.344794,0.002923,5.028258,0.004101,4.958844,0.004918,25.58,3.8381,-0.55,52.2659,0.0,0.0,0.99865586,1e-08,0.00134416,7558.6826,0.0001,0.0001,0.0001,0.0,0.0,1.6408,2.3698,2.4735,17.994367999999998,1.88,1.019,0.38197377,249.0,A      ,91,0.27478,0.0285899999999999,0
10821,33.98445061574,33.35875245505999,325989155933856640,0.132,0.1086,9.0683,0.1369999999999999,36.084,-15.234000000000002,0.17,-32.711,0.127,1.713,5.229976000000001,0.002911,5.230723,0.003054,5.214116000000001,0.004667,5.204096,0.013968,-9.78,3.7474,-0.5206,100.4444,0.0,0.0,0.9969292,1.3e-07,0.0030706,9722.345,0.0643,0.062,0.0726,0.0396,0.033,0.1706,3.2239,3.5796,103.540665,2.839,0.361,0.42484915,268.0,A      ,94,0.2492,0.0384399999999999,0
66048,72.30362062489999,31.436915178770004,160242622770291328,0.0768,0.0345,13.9459,0.0829,104.774,17.395,0.123,-103.32,0.066,1.104,5.236925,0.002814,5.821958,0.002897,4.514962000000001,0.004332,4.249080999999999,0.005261,22.49,2.5059,-0.2657,72.3241,0.0,0.0,0.99992603,0.0,7.395e-05,4649.8403,0.151,0.1167,0.1504,0.0891,0.0613,0.8267,10.159,9.6,44.872612,3.003,0.377,0.11350092,544.0,K      ,94,-0.1222099999999999,0.01974,1
28651,144.59065625353998,40.23983896439,813089746389964032,0.0535,0.0473,25.9788,0.0804,16.973,-13.515,0.0559999999999999,10.268,0.054,0.843,5.237008,0.0028399999999999,5.340365,0.003019,5.044395,0.0041909999999999,4.987446,0.005106,-3.99,4.1306,-0.4152,39.0559,0.0,0.0,1e-06,0.0,0.999999,7706.251999999999,0.0002,0.0002,0.0002,0.0001,0.0001,2.2823,1.7044,1.6893,9.064202,1.659,0.763,0.538293,177.0,A      ,91,0.25979,0.02384,0
